# omch2 ombh2 h ns 10^9As b0 loglike weights
1.056525129882065067e-01 2.075026645412677076e-02 6.594909005419025139e-01 9.854685181483114897e-01 2.501939463747775427e+00 1.008385783953746673e+00 7.018070600098145389e-05 -2.709051055872089719e+00
1.220372050647284545e-01 2.624083219327599456e-02 7.057462179039144523e-01 9.469990043075344754e-01 2.313107840475372434e+00 9.921550223505168908e-01 9.803849205013202926e-05 -2.374764308260633783e+00
1.148995727010419798e-01 2.307416743157256894e-02 6.803564218392386120e-01 9.563586050144832207e-01 2.357569799009219480e+00 1.001536492739896200e+00 8.842049286366085079e-05 -2.478020723334425579e+00
1.095345174700773222e-01 2.182054393522679658e-02 6.614532330151333683e-01 9.622541735184024780e-01 2.539508746161950103e+00 9.875847106035728906e-01 8.739072253793408074e-05 -2.489735358260967590e+00
1.030736803660280559e-01 1.954149291754653933e-02 6.481546186300338741e-01 9.877624251913522668e-01 2.540658839938990887e+00 1.008698854946078471e+00 1.208378143782222968e-04 -2.165675216388219582e+00
1.182403987321341554e-01 2.550399626667307351e-02 6.951792396805505092e-01 9.542342973496765746e-01 2.356987171707003448e+00 9.993870844111045759e-01 1.141876350171838387e-04 -2.222281469282626265e+00
1.164170234273946558e-01 2.533264667040428103e-02 6.943975709840110033e-01 9.644617831621140613e-01 2.365672862117814912e+00 1.005456484689856600e+00 8.791512264718857590e-05 -2.483752652175563291e+00
1.058287592867383775e-01 2.036594812578661207e-02 6.582475183696789856e-01 9.860207852345471702e-01 2.440389892207172728e+00 1.017472938643193991e+00 1.174679101385761772e-04 -2.193959294756062217e+00
1.142179021674177009e-01 2.317705582638063949e-02 6.729343674694449051e-01 9.524623843348620778e-01 2.447149085937525115e+00 9.893508195911974168e-01 9.849208970262695033e-05 -2.370148248470977936e+00
1.119082154899149195e-01 2.284183882189526338e-02 6.788910423593182974e-01 9.717850959338473205e-01 2.432102694829883838e+00 9.981369952333304374e-01 7.535491481113755182e-05 -2.637915336466113647e+00
1.241914486605703860e-01 2.675640737981612241e-02 7.097741683934289947e-01 9.420821078524592718e-01 2.284735332401646168e+00 9.897653789348361819e-01 8.718981442642146620e-05 -2.492036968780641626e+00
1.209337943072221755e-01 2.640004151759938605e-02 7.065213228440153648e-01 9.508960417805387699e-01 2.332688652349442116e+00 9.944773018918362517e-01 9.383340484658786137e-05 -2.418603564794707506e+00
1.169198940706634715e-01 2.416706717388359543e-02 6.916390804159421313e-01 9.526176189167738784e-01 2.390907785889194503e+00 9.894543735963396980e-01 6.763654717527174090e-05 -2.745976010192723749e+00
1.088113246565984432e-01 2.072060129827708874e-02 6.626074419930391146e-01 9.757492506720568670e-01 2.423829278066569337e+00 1.004502310890104555e+00 9.420506237116272892e-05 -2.414650565027794737e+00
1.092948833074848525e-01 2.177609357018060743e-02 6.605979909886219303e-01 9.684094316254601154e-01 2.526362562284695024e+00 9.898131027032478491e-01 6.855091692823696422e-05 -2.732547703867648448e+00
1.029995803191306181e-01 1.858886200593662386e-02 6.417997522179800240e-01 9.788157680866876875e-01 2.553631023968350178e+00 1.000774050655245828e+00 8.734568309888538396e-05 -2.490250871211827199e+00
1.194165016706211224e-01 2.567170518026090989e-02 7.033284214298679560e-01 9.625590488313717774e-01 2.293996258582613468e+00 1.004263804446621444e+00 1.234570648897814489e-04 -2.144231042928153030e+00
1.046781729333981226e-01 1.885718847812238586e-02 6.427481263606892314e-01 9.758039697481880603e-01 2.514247241656429654e+00 9.993962511128249293e-01 7.345131298691126218e-05 -2.663501707448541200e+00
1.072719516618082375e-01 2.125244706994777744e-02 6.635856749767413687e-01 9.793214738771351957e-01 2.457528480215211086e+00 1.012350823258354904e+00 8.091417133208391474e-05 -2.566735506135299882e+00
1.174759386034938263e-01 2.460033023345456829e-02 6.929367860420869718e-01 9.639202743950378016e-01 2.294976709909016144e+00 1.009106861025378832e+00 9.132098647859886729e-05 -2.445743861795834917e+00
1.034324418729634099e-01 1.954508569874715065e-02 6.499619702388145237e-01 9.915453304020809266e-01 2.488688459478436865e+00 1.016718731513803764e+00 9.200728793366139905e-05 -2.438256695254854112e+00
1.081891766597077170e-01 2.006273609052569226e-02 6.491870135686662602e-01 9.610069160719321157e-01 2.516191562141065319e+00 9.879394465304220940e-01 7.402776585787648061e-05 -2.655684248712136153e+00
1.173054519992100808e-01 2.520197433917682750e-02 6.992039309724810137e-01 9.663923079158944773e-01 2.319145023725603494e+00 1.008047901748389652e+00 1.196464898013649257e-04 -2.175583009134805845e+00
1.143105819003957246e-01 2.459171705023487087e-02 6.872948823047559941e-01 9.686870662813906740e-01 2.387284306500891518e+00 1.008120555897983994e+00 7.870806590440340060e-05 -2.594378846409516992e+00
1.175393112109725385e-01 2.427742850015957021e-02 6.917866797803963186e-01 9.567026764041529630e-01 2.307920371137081261e+00 1.005205212314580265e+00 8.404488979790710531e-05 -2.528773427379388039e+00
1.102676066402073357e-01 2.249706379540978435e-02 6.748791577782018436e-01 9.723045944022242759e-01 2.438264141994910705e+00 1.006417371130623684e+00 7.963964165896679232e-05 -2.582612506161491961e+00
1.029164954479941801e-01 1.868306693523878043e-02 6.402224154834136316e-01 9.800415729016669353e-01 2.573559799869404863e+00 9.970783283104706074e-01 8.231177066233402988e-05 -2.549610366966679642e+00
1.201885323742010458e-01 2.619370203330234279e-02 7.063563550701662530e-01 9.605947013832009107e-01 2.300728194758990153e+00 1.001448175483691250e+00 1.050188359019090954e-04 -2.305984762225515627e+00
1.180211885957065665e-01 2.379080667092058066e-02 6.899767699853234237e-01 9.464703951196127285e-01 2.373248040261302982e+00 9.846644088336244938e-01 9.092099358181486286e-05 -2.450133558823426316e+00
1.097430094757280150e-01 2.064817739373943709e-02 6.607576544561652998e-01 9.556267510240910035e-01 2.494205014189593950e+00 9.864770154561490756e-01 9.531276546863448064e-05 -2.402960733794111903e+00
1.147342603060841626e-01 2.399222373112391490e-02 6.770282965471838832e-01 9.588493566428433201e-01 2.435527721517566579e+00 9.923766402220572935e-01 7.655932360085681437e-05 -2.622058573620521305e+00
1.199660548494218132e-01 2.647140946423439528e-02 7.016147514583231937e-01 9.564991030563448904e-01 2.338263338681624059e+00 9.995595205762353164e-01 8.290557562607007742e-05 -2.542422168706526264e+00
1.055358144116319424e-01 1.982084804423490595e-02 6.561355761554368282e-01 9.809928175566041686e-01 2.464229261696273099e+00 1.009712689663299301e+00 7.791329769325776474e-05 -2.604527845432158095e+00
1.098907565816374249e-01 2.072390138092588749e-02 6.583036106151762823e-01 9.584751357401354310e-01 2.452676342572165158e+00 9.957820590281856177e-01 9.706241379188275723e-05 -2.384770273099342752e+00
1.210884796967875987e-01 2.731826989163546257e-02 7.110289259697122333e-01 9.608064795468906905e-01 2.309314553507085144e+00 1.002714894980667681e+00 7.286044187723666836e-05 -2.671578629530777516e+00
1.210374085928948018e-01 2.633695303190090528e-02 7.076525933779512778e-01 9.582295698393582528e-01 2.262834359185918132e+00 1.007586014095853244e+00 1.179533533509882130e-04 -2.189835250111658471e+00
1.179758311715612545e-01 2.412290114211241773e-02 6.866228868571830901e-01 9.475716809826962850e-01 2.374986919435754018e+00 9.883588297517489352e-01 1.136314366439325827e-04 -2.227164286812033378e+00
1.142107700519919555e-01 2.267669634740574272e-02 6.841487236253688264e-01 9.657614619379336629e-01 2.317354812321637869e+00 1.008813244225374994e+00 7.565716864588336145e-05 -2.633912289405962781e+00
1.058174937106269031e-01 2.067351002753113620e-02 6.510223431194966937e-01 9.823656578711664755e-01 2.524158459533258902e+00 1.003886134281052334e+00 1.129933545218577600e-04 -2.232795478394740574e+00
1.144552780441920603e-01 2.463268262908888118e-02 6.885859908836823307e-01 9.722614926412590508e-01 2.403436103218814068e+00 1.001873466463280682e+00 7.094750287907000685e-05 -2.698184278352866006e+00
1.118697215725455441e-01 2.263660813859600524e-02 6.684480437312363410e-01 9.610494065495267524e-01 2.482557140347751989e+00 9.909968208113235644e-01 1.052598346922801271e-04 -2.303692576382704083e+00
1.089926142260680270e-01 2.208938689458787158e-02 6.653462713000204420e-01 9.794253237217650510e-01 2.468428101081084680e+00 1.004881024276278900e+00 1.158711228924138312e-04 -2.207645921907055886e+00
1.100483334911762229e-01 2.208391550594190900e-02 6.637864933309087778e-01 9.658368067982348038e-01 2.521142186215512559e+00 9.891075734635789152e-01 7.477850730321983956e-05 -2.645593977663431406e+00
1.176090160041987631e-01 2.349630064801707177e-02 6.887663816428319929e-01 9.509720206595848602e-01 2.317190908175247532e+00 9.970198369180203191e-01 1.002772150019900095e-04 -2.352185985150105019e+00
1.096534190244967261e-01 2.033732996718104133e-02 6.588700257600975663e-01 9.623778461214799185e-01 2.425531836312267764e+00 9.989613782318575996e-01 8.309922584041441534e-05 -2.540089100018469992e+00
1.202906411444199242e-01 2.567290417796497595e-02 6.981364201716976359e-01 9.482789846674941625e-01 2.334423662733210669e+00 9.930362428700815203e-01 7.916425828360477968e-05 -2.588599573173594681e+00
1.037486186181168224e-01 1.981134430491094181e-02 6.486664370749702924e-01 9.836175870664143339e-01 2.534976246425936885e+00 1.009081714457261914e+00 7.451494416494524058e-05 -2.649124787749129961e+00
1.100385509330708000e-01 2.225807109233924469e-02 6.737858903744240457e-01 9.836094185805215329e-01 2.383049604928557219e+00 1.015995080651585170e+00 1.154720621387076535e-04 -2.211095871378955469e+00
1.176013282553389078e-01 2.541412550000704540e-02 6.909058307919044850e-01 9.543716046192349811e-01 2.396610679407428890e+00 9.936623862265885343e-01 1.131540141424323368e-04 -2.231374638094440588e+00
1.081208339935590679e-01 2.082498624975388096e-02 6.591736740033542485e-01 9.686866865502001822e-01 2.515929740332594644e+00 9.911727075296671297e-01 7.453049657986521987e-05 -2.648916094146713807e+00
1.137266882423173253e-01 2.292102869054879824e-02 6.772819010011642549e-01 9.521461209043550200e-01 2.461614695645919504e+00 9.856208075815870995e-01 1.088922593658850520e-04 -2.269765538627130930e+00
1.090384742032026039e-01 2.024646300952402320e-02 6.569171243473709287e-01 9.640735579253344456e-01 2.443575509384385835e+00 9.983765971940858908e-01 1.217474388879676066e-04 -2.158175759922991155e+00
1.072750973774210526e-01 2.163170388614601286e-02 6.618358895875516845e-01 9.859268588704847014e-01 2.449615656034131561e+00 1.016610233950297149e+00 8.095071753437228042e-05 -2.566283941831696058e+00
1.187135709858817001e-01 2.577118728153530644e-02 6.975611946223040372e-01 9.584076353625785583e-01 2.332512237209506623e+00 1.001852818686552293e+00 7.074138732831118106e-05 -2.701093690598935115e+00
1.166589881737972872e-01 2.483328624090282155e-02 6.878537698243536447e-01 9.589866889970907193e-01 2.359908420335528501e+00 1.003051420901777568e+00 1.028842933366944118e-04 -2.326519494718325642e+00
1.048603790229474669e-01 1.988741048808019551e-02 6.541971718274459668e-01 9.865573935504293734e-01 2.463232673679509155e+00 1.014896414595651164e+00 1.165499202823480873e-04 -2.201804804333257426e+00
1.166638593841267113e-01 2.476645799066955894e-02 6.835992638930620258e-01 9.525665627230341936e-01 2.435268199706793091e+00 9.875943640183746375e-01 7.598080462095959645e-05 -2.629643748228537525e+00
1.097180443931690119e-01 2.078358335163258894e-02 6.559454236786340653e-01 9.545523904502134505e-01 2.493421344664632944e+00 9.899455352146615539e-01 6.418499925617851499e-05 -2.798354958888475963e+00
1.058089436488742763e-01 2.111511076923876934e-02 6.579087469224652596e-01 9.906458135720748182e-01 2.483928936754500327e+00 1.013390376357581335e+00 9.663180546974411565e-05 -2.389216549639597620e+00
1.239064314087326701e-01 2.789965820025135101e-02 7.128283905878378679e-01 9.459451479513758532e-01 2.323835405020940659e+00 9.902003516590959231e-01 8.182938788918404840e-05 -2.555488041599273341e+00
1.146486654718273379e-01 2.398124150403428689e-02 6.909620761177399650e-01 9.694536626956515857e-01 2.336152856042058357e+00 1.010804848014195123e+00 8.674773662663372894e-05 -2.497120158109320087e+00
1.174182047705487897e-01 2.497507671901260176e-02 6.907405205057767228e-01 9.537940119139585171e-01 2.383292028723083433e+00 9.937981363365571141e-01 6.625149453773682465e-05 -2.766666462164593554e+00
1.146671894935614167e-01 2.316244050524561907e-02 6.772215969724030282e-01 9.549269833385813921e-01 2.425218370062811601e+00 9.897980012389467896e-01 1.211908055876911698e-04 -2.162758276566761229e+00
1.049366645068399856e-01 2.018158920715762417e-02 6.558191042611289934e-01 9.844755981867674421e-01 2.504859512927664067e+00 1.007631695398984117e+00 8.159785864165717683e-05 -2.558321466347475592e+00
1.171123097372827743e-01 2.527326951185343562e-02 6.919701836630028913e-01 9.662008451879171567e-01 2.324462634735783961e+00 1.009707825068264286e+00 8.671564875867033293e-05 -2.497490125157502572e+00
1.127665163864692011e-01 2.217685750542901235e-02 6.707128305727526607e-01 9.519201267912494879e-01 2.472845753426087256e+00 9.847317004479476665e-01 9.388661383324186055e-05 -2.418036667471203049e+00
1.164334029758120892e-01 2.477908125451301971e-02 6.933273463155882332e-01 9.575055337267729394e-01 2.382854460963593990e+00 9.979415878728760125e-01 7.560158758694108172e-05 -2.634647203044395702e+00
1.043827979195666861e-01 2.010158309338334892e-02 6.471172364470686444e-01 9.795835053635170153e-01 2.536426692627723689e+00 1.007930198047367831e+00 7.180857745832691142e-05 -2.686120553709738790e+00
1.061204526917014085e-01 2.134202149038577634e-02 6.611897385679408323e-01 9.861552291382404967e-01 2.497966473461792791e+00 1.011021330312801725e+00 8.370821882213615715e-05 -2.532787319349062205e+00
1.115417995930221423e-01 2.277693388624764045e-02 6.767523489585623997e-01 9.676557428637082570e-01 2.418391451063798936e+00 1.005675008883420540e+00 1.056938836139307419e-04 -2.299577460160460163e+00
1.168230977255020619e-01 2.460489091889107166e-02 6.860571480741834982e-01 9.528428737201909415e-01 2.407533645461978900e+00 9.899503202563558757e-01 7.828787247598738958e-05 -2.599731780200018605e+00
1.219702756767743479e-01 2.620840029159834592e-02 7.043535842976680339e-01 9.488112457726670668e-01 2.284019999414228508e+00 9.988618700341489465e-01 1.313896635641405232e-04 -2.081957046775739339e+00
1.143564162020291458e-01 2.267163127098811848e-02 6.844622017932371350e-01 9.637863797351312600e-01 2.351258306579766977e+00 1.000139357022538089e+00 1.049542864470460942e-04 -2.306599597649922728e+00
1.086853771924143064e-01 2.168157860807285939e-02 6.625428078740868143e-01 9.687677535979266619e-01 2.534560281490641387e+00 9.912120053244671825e-01 8.145006293071235944e-05 -2.560134378158911428e+00
1.138598557545169865e-01 2.336471768709813546e-02 6.744939313189851626e-01 9.546280979019100554e-01 2.455449408639863051e+00 9.896543619852646856e-01 8.264314141433770655e-05 -2.545592648505527134e+00
1.068148653507916407e-01 2.126682143750473208e-02 6.566008710649742230e-01 9.835978779954246409e-01 2.500999146786143879e+00 1.006005958816481805e+00 9.060295999657204781e-05 -2.453637602277564334e+00
1.107782859066502590e-01 2.179937475681894415e-02 6.740677030676245352e-01 9.685223451676457929e-01 2.398904400301288931e+00 1.005822242664820454e+00 8.081858124963452162e-05 -2.567917580786895915e+00
1.112735628042768737e-01 2.244503374215389008e-02 6.771262317597360747e-01 9.719392198830989482e-01 2.416273237865212309e+00 1.002487214917240355e+00 1.167773486891857847e-04 -2.199855366705457449e+00
1.159040078457378303e-01 2.452385853588032530e-02 6.900915209293355668e-01 9.589564355777683291e-01 2.391439709872792641e+00 9.966687109135663469e-01 6.998406510553020581e-05 -2.711856911051084396e+00
1.122523838436100541e-01 2.314710933536608811e-02 6.832990821053450681e-01 9.748108797500003586e-01 2.370555341798694204e+00 1.012570874856775660e+00 6.556226347154359363e-05 -2.777124207365672781e+00
