# loglike weights omch2 ombh2 h ns 10^9As b0
1.172049820861997410e-01 2.029426856685835959e-02 6.579303798992695018e-01 9.643718371282257174e-01 2.444061462674763874e+00 1.001159163557449716e+00 8.581391226007629069e-05 -1.890584734336785422e+00
1.139358127842707430e-01 1.967334930982697974e-02 6.565492530421439543e-01 9.796990163461538614e-01 2.480150608056841843e+00 1.004548722790103099e+00 8.509986296118104954e-05 -1.898940449988407275e+00
1.118551406908052798e-01 1.849291929117374486e-02 6.350318610102916317e-01 9.674271043796158764e-01 2.593529434444582726e+00 9.907516843248753702e-01 8.321483759634341882e-05 -1.921340206817931939e+00
1.241340535435468961e-01 2.255543818624475630e-02 6.769978647192040899e-01 9.484083152816162876e-01 2.402542855850886561e+00 9.879212581360892198e-01 6.723293893989153137e-05 -2.134602585004978348e+00
1.258453302353615411e-01 2.401147516156438774e-02 6.829305653967407963e-01 9.501684254600573087e-01 2.398602801195397483e+00 9.895539472817040938e-01 8.251423636365177159e-05 -1.929795034802356035e+00
1.299912564074328647e-01 2.608219432442936137e-02 7.017816509063421471e-01 9.513975519925874647e-01 2.322978271403865147e+00 9.966286897173539661e-01 6.998827931730028146e-05 -2.094438085533827820e+00
1.169056103026588356e-01 2.122145926129953564e-02 6.573319279872144039e-01 9.670933079227680418e-01 2.517107430170102411e+00 9.952885595627003479e-01 7.913556012483776792e-05 -1.971603542387001529e+00
1.241456499578439815e-01 2.460809848677298836e-02 6.844524650877374938e-01 9.627723622774740919e-01 2.420627926367760363e+00 9.956969604381318284e-01 9.394119888753879014e-05 -1.800096832453250917e+00
1.205042783153561503e-01 2.196079107694503402e-02 6.654215110460764970e-01 9.564967065426944748e-01 2.454879278376237650e+00 9.938038746270013712e-01 6.857797192599060781e-05 -2.114794501024796158e+00
1.286240349072622080e-01 2.511000967966969116e-02 6.983129877024324417e-01 9.534340414200455083e-01 2.330723239362135324e+00 9.944209021138660232e-01 9.908592683703456075e-05 -1.746778453705044365e+00
1.252480044733532139e-01 2.363694407495765468e-02 6.834585214877828552e-01 9.544128452663112050e-01 2.393302155953712429e+00 9.896887161219709572e-01 1.123499770009375541e-04 -1.621147081317280580e+00
1.174122593904654288e-01 2.160376521738106848e-02 6.649589796683543774e-01 9.805439952893997280e-01 2.411479201382250359e+00 1.013406842364975802e+00 8.875957445577753804e-05 -1.856834571510916243e+00
1.295712315038121676e-01 2.589814353533550009e-02 7.097839317056452435e-01 9.600308690133947387e-01 2.266849040610263710e+00 1.006182621033678615e+00 7.535820419816311800e-05 -2.020513074897574146e+00
1.265188049714568996e-01 2.571342683209246541e-02 6.988520649719576205e-01 9.626057222256521051e-01 2.357540663371028966e+00 1.002887271744271613e+00 8.581937542971949777e-05 -1.890521073380118100e+00
1.266314532149170335e-01 2.469869133843789755e-02 6.880409949067587405e-01 9.521977904874197041e-01 2.403883785462643807e+00 9.876496522833345670e-01 9.069932049203370279e-05 -1.835216009965330741e+00
1.295468401369457845e-01 2.664816800664806390e-02 7.077911754360238783e-01 9.572130671639776933e-01 2.312304540338081082e+00 1.002804289849382746e+00 8.168212936077637169e-05 -1.939930632173767711e+00
1.245008590492123757e-01 2.477170101383397230e-02 6.907048283306309600e-01 9.631648742246521344e-01 2.406799504001849055e+00 9.965741169077368955e-01 8.811642897907250081e-05 -1.864106878649096632e+00
1.163994055521552773e-01 2.001550600651134937e-02 6.507523144957660932e-01 9.630902898198374640e-01 2.497327657453738858e+00 9.937383172997824587e-01 1.060963340440787160e-04 -1.678418382110234752e+00
1.253231380317324506e-01 2.392534590420370907e-02 6.919582091374884003e-01 9.608659379434386638e-01 2.326213642287318084e+00 1.003324298012206128e+00 1.050954943657369010e-04 -1.687896468249541204e+00
1.273478182886023102e-01 2.517420720514420424e-02 7.014182989231386722e-01 9.624212766879819414e-01 2.286356729621981110e+00 1.010212074467933263e+00 8.719113405028917864e-05 -1.874663223228948405e+00
1.179852290909697288e-01 2.105648150295371182e-02 6.692496302742140246e-01 9.759910281400047127e-01 2.409898793486774604e+00 1.004871083716954550e+00 7.550228539128941388e-05 -2.018602949359390664e+00
1.232633851639306083e-01 2.282890535285988370e-02 6.850655553602837955e-01 9.596807567380870596e-01 2.342827729914496171e+00 1.004813366036773292e+00 7.609210254288252659e-05 -2.010821393117429690e+00
1.231859637909807625e-01 2.274064734138222382e-02 6.787924567825684985e-01 9.591947704254812912e-01 2.407324161569915688e+00 9.907371558232465070e-01 8.090232575134003834e-05 -1.949523303116879491e+00
1.199366721354239024e-01 2.161847980014634796e-02 6.622141502773208899e-01 9.564472320965546892e-01 2.502550998380714375e+00 9.838774155616478723e-01 8.407368960255746416e-05 -1.911072203788108936e+00
1.157149704419222769e-01 2.077487046691200989e-02 6.590523681905270381e-01 9.781947226914974314e-01 2.458150229732024350e+00 1.007245427677617045e+00 7.940096599689765839e-05 -1.968255340852680613e+00
1.171682684630183102e-01 2.144097818660060245e-02 6.660454494399314918e-01 9.771720770123414335e-01 2.443315192395338009e+00 1.005828859563408617e+00 8.384073784292091366e-05 -1.913846854098177230e+00
1.124575703086016371e-01 2.021642516558552066e-02 6.472801851101849246e-01 9.853194248675325451e-01 2.533916512010711664e+00 1.008671191281080182e+00 7.798131311972394020e-05 -1.986296652640872518e+00
1.159473277685276887e-01 2.008315768194793988e-02 6.530167995054922958e-01 9.601419255002480169e-01 2.556594122027712856e+00 9.843830410638686468e-01 7.454419322222979795e-05 -2.031373728112361832e+00
1.221355990091903543e-01 2.340432142176403219e-02 6.833880287894142924e-01 9.735600397012147411e-01 2.335813876101905162e+00 1.015496405525630585e+00 7.692095775426985619e-05 -1.999987503292921520e+00
1.184896404023956795e-01 2.248010808985102110e-02 6.739140962707788063e-01 9.799747017655116021e-01 2.434045118754530446e+00 1.006584889240885072e+00 7.721692922370846420e-05 -1.996147151786908491e+00
1.257700371593755417e-01 2.486116634643906892e-02 6.898301591605817684e-01 9.625446847500527259e-01 2.357487891553117443e+00 1.001387718248907710e+00 1.016986196486771918e-04 -1.720752145053175308e+00
1.279819384828114748e-01 2.539318456585561851e-02 6.982762881725955717e-01 9.598180217567888750e-01 2.293445706460120803e+00 1.007378334655731233e+00 8.065075818107812289e-05 -1.952637669831196465e+00
1.140655198684590033e-01 1.954269379683953173e-02 6.491120197299778960e-01 9.724403662411043037e-01 2.489276982805245897e+00 1.004686146728773766e+00 9.933968087041258692e-05 -1.744220778063862110e+00
1.240377913201607674e-01 2.257461397412607179e-02 6.852261776997607967e-01 9.580420364437236547e-01 2.332338899097181617e+00 1.000454410640259084e+00 7.930548514091780910e-05 -1.969458579496292217e+00
1.105247663043736894e-01 1.901320254749357119e-02 6.410878034144734672e-01 9.863982089930162234e-01 2.545483310367455232e+00 1.008437622410782719e+00 8.192797471769856614e-05 -1.936925371058162648e+00
1.208852112013888425e-01 2.223564780984494532e-02 6.666154191315393218e-01 9.592885640142695403e-01 2.448432133160792112e+00 9.937617670279823567e-01 7.950701040875935409e-05 -1.966920676224737319e+00
1.182919362491174076e-01 2.212785964454427184e-02 6.686233759031107171e-01 9.771740284600879400e-01 2.430505305788615900e+00 1.008726615746096122e+00 7.585780666776524811e-05 -2.013905252292042647e+00
1.138764096918290225e-01 1.916586038807235881e-02 6.479605113325612731e-01 9.691654451252527114e-01 2.543533649768055405e+00 9.907802528248104146e-01 1.112952001328210388e-04 -1.630579743379251267e+00
1.288020909753209708e-01 2.502902325636047545e-02 6.939032231484268953e-01 9.461341755426482258e-01 2.365063985319536322e+00 9.873664975273599431e-01 9.914891184310927255e-05 -1.746142995189138292e+00
1.167152315220076619e-01 2.020968516874530399e-02 6.535099525895200490e-01 9.609298036215431216e-01 2.518420776230112956e+00 9.895002091601846628e-01 8.034830040295821605e-05 -1.956394935700915605e+00
1.245425258129590484e-01 2.421762675725076808e-02 6.835320177691900367e-01 9.594676697595851955e-01 2.381569810452167868e+00 1.000755005247304208e+00 9.991842246159171137e-05 -1.738411797561349337e+00
1.138508079706727072e-01 1.955555841686450191e-02 6.450029619171493422e-01 9.662873533919719149e-01 2.556624175194408544e+00 9.939228060232546680e-01 8.870884164271757434e-05 -1.857406310590546950e+00
1.211296139195864874e-01 2.200196111806051319e-02 6.702902474124758925e-01 9.596576423488929475e-01 2.421050722250249532e+00 9.964540227226756919e-01 6.793038907141329280e-05 -2.124282384518313638e+00
1.177716056612125584e-01 2.110464832062765653e-02 6.694745051239852085e-01 9.691304489146881362e-01 2.449798172609358282e+00 9.997545292311786902e-01 9.190037111876576167e-05 -1.822060807596981968e+00
1.218106044342836120e-01 2.386740928322963334e-02 6.777724520411319009e-01 9.708372730698748843e-01 2.416076022211772312e+00 1.003995683312211451e+00 7.644836496341976648e-05 -2.006150330098804613e+00
1.124430467425283353e-01 1.978463504048666444e-02 6.466085183258184488e-01 9.832893385616453541e-01 2.516892932480352840e+00 1.009461561773046245e+00 8.995188977113949150e-05 -1.843490905934845436e+00
1.265289450864319487e-01 2.454354958443864809e-02 6.967243461282863759e-01 9.625096575578907521e-01 2.324577616737688146e+00 1.000589247111712154e+00 1.030408021272150346e-04 -1.707640828294090252e+00
1.199258911725842175e-01 2.200642777270226530e-02 6.732390021776681888e-01 9.692234343225176740e-01 2.417230152411594446e+00 1.001399518678810274e+00 8.458485500157747429e-05 -1.905010643547042415e+00
1.206646917120360041e-01 2.177899751334810494e-02 6.759260907972171051e-01 9.663318304726657981e-01 2.370399139894720619e+00 1.004503917980442029e+00 7.746415958973646137e-05 -1.992950502753041864e+00
1.157508754098832832e-01 2.157665296330209259e-02 6.625095863511717420e-01 9.833120267212911436e-01 2.455786899395019596e+00 1.013770612298919627e+00 1.015244464125419004e-04 -1.722466254402639008e+00
1.199119461426286781e-01 2.197451038690435496e-02 6.753211404302994492e-01 9.677533135636131600e-01 2.434273961138991638e+00 9.959116050502052619e-01 7.696247557790996524e-05 -1.999447902326808135e+00
1.177386603086730266e-01 2.167589755301833551e-02 6.718399888770321127e-01 9.788694811257884210e-01 2.407048408938990747e+00 1.012337688945939229e+00 8.470135612077279161e-05 -1.903634262838719726e+00
1.242431148779302996e-01 2.421304977985805698e-02 6.944765205651410866e-01 9.731102795696843222e-01 2.301969058699533832e+00 1.014776586819361004e+00 9.641541682550319487e-05 -1.774099760834016548e+00
1.138535138459246671e-01 1.936138228446232165e-02 6.434242090112421986e-01 9.693873029388068163e-01 2.528732332060778631e+00 9.978543422576597877e-01 8.262689483943268687e-05 -1.928430644326926569e+00
1.138595861860263458e-01 1.952233018710242823e-02 6.505426178225457434e-01 9.728816030529031655e-01 2.536220735154845141e+00 9.939853803467186832e-01 1.018648499376461144e-04 -1.719118941156069003e+00
1.275940565302629282e-01 2.409334498924868909e-02 6.890768130203647202e-01 9.458661839006035077e-01 2.368192658256754957e+00 9.869992646164180705e-01 8.923875624051693300e-05 -1.851450443014412528e+00
1.267886793250324051e-01 2.455014091542320059e-02 6.950935122038838232e-01 9.580858701297788604e-01 2.298748361637570348e+00 1.007402993914329414e+00 7.709878813488996467e-05 -1.997678312888603314e+00
1.187917628835508665e-01 2.203585016403732458e-02 6.665693212204127915e-01 9.655286506734365171e-01 2.509207063868315934e+00 9.898098797054211140e-01 1.165196423080255199e-04 -1.584706012943397635e+00
1.098152569311051374e-01 1.825218653314709255e-02 6.337912868143671385e-01 9.828952384099579609e-01 2.576352135763253504e+00 1.002053225642221213e+00 9.300731229165270109e-05 -1.810087758385248380e+00
1.251627605954814260e-01 2.381723648110287139e-02 6.925906293965167215e-01 9.589288434508176362e-01 2.359038678049305560e+00 9.960667805081697690e-01 9.547287245615515561e-05 -1.783923726155720368e+00
1.249031566234587720e-01 2.419180511112194870e-02 6.900839408547022602e-01 9.604879365928220558e-01 2.358205272156159271e+00 1.002591196272237806e+00 7.928018080695628023e-05 -1.969777704607947211e+00
1.256006209611518210e-01 2.354591527585845820e-02 6.902529868842478544e-01 9.594875145908404734e-01 2.309143798788610535e+00 1.003673498793316465e+00 1.060037289532131074e-04 -1.679291602942337924e+00
1.135633784546189046e-01 1.946574924523363989e-02 6.515680411700425223e-01 9.810629743635467248e-01 2.453611138639560707e+00 1.011826425897924375e+00 8.311487168348323832e-05 -1.922542228096382200e+00
1.133662103201510674e-01 1.919851147127312960e-02 6.423903987280373817e-01 9.661207730714499453e-01 2.555618564520067970e+00 9.944631299806268032e-01 7.584736383133428971e-05 -2.014042925074230439e+00
1.185542624035573339e-01 2.207323053832997012e-02 6.716237609777898632e-01 9.698657484644082061e-01 2.438197903489229823e+00 1.005723028540792541e+00 7.631544100201263499e-05 -2.007890585182314336e+00
1.237719131130465278e-01 2.449222659061702292e-02 6.918545797885380377e-01 9.705323880019638416e-01 2.347695049133649015e+00 1.010057253782950859e+00 9.690093633977620556e-05 -1.769076693440320813e+00
1.240063924849958144e-01 2.387767731934014453e-02 6.823130213681440903e-01 9.576666356268473956e-01 2.402329911120670403e+00 9.973849160881762543e-01 9.220349548859513853e-05 -1.818767833371831344e+00
1.237979440771082573e-01 2.348275172613054074e-02 6.906973921259766946e-01 9.667779881657438956e-01 2.346869225114564639e+00 1.002927630576613716e+00 1.079880718052523197e-04 -1.660745100462622359e+00
1.268360601359924678e-01 2.482333119258575693e-02 6.934933001848987422e-01 9.514433333085458022e-01 2.382654553588605228e+00 9.922038417977649960e-01 1.162676148827148840e-04 -1.586871316378146268e+00
1.176922888476452933e-01 2.068731271820664630e-02 6.579973887363290697e-01 9.645962341107960913e-01 2.495325542631553262e+00 9.902104853007207552e-01 1.006087168309154230e-04 -1.731526972909019024e+00
1.204510191018837301e-01 2.165203011189072851e-02 6.733632812889024377e-01 9.659025004334218512e-01 2.364914691524565349e+00 1.007667849133988547e+00 1.037629892695014273e-04 -1.700656526186995920e+00
1.206885396918526976e-01 2.172496831179491703e-02 6.686235120130359366e-01 9.525738729129901161e-01 2.463693781667863014e+00 9.887276654442321844e-01 9.345063967285822915e-05 -1.805332496279985044e+00
1.244305047503068834e-01 2.351491535719208922e-02 6.860718127261911103e-01 9.522272574169057258e-01 2.394334279798335352e+00 9.939540988827222368e-01 8.397839198277458242e-05 -1.912206347787977379e+00
1.124393679876555530e-01 2.009222334072170713e-02 6.517230037057774039e-01 9.863547358181978808e-01 2.510075450355027549e+00 1.010940981949451478e+00 6.449625479433553305e-05 -2.176158718327766195e+00
1.163429542550964008e-01 2.043210845340347886e-02 6.587842935369006003e-01 9.691760207438215868e-01 2.460416537215543542e+00 1.003418383910434919e+00 1.060562544175063925e-04 -1.678796219848059268e+00
1.184763979988141674e-01 2.112467997278653573e-02 6.601727711788770714e-01 9.662457298204281120e-01 2.454702344119771951e+00 9.976846318821814830e-01 6.364111753476052534e-05 -2.189506111667056665e+00
1.189050030538009173e-01 2.168609660251868965e-02 6.624261211052213660e-01 9.633466078262549193e-01 2.464327771881487994e+00 9.983621164610523291e-01 7.008008420347967187e-05 -2.093127227078459551e+00
1.284727622229168975e-01 2.586679151172927016e-02 7.052280299511414219e-01 9.620160359364343661e-01 2.284491106518674819e+00 1.008161305543442854e+00 8.353250804101737613e-05 -1.917530001290771668e+00
1.197072030723988906e-01 2.215783122704086464e-02 6.800979434597941298e-01 9.768069264635838023e-01 2.351966333140660836e+00 1.015129096753322191e+00 7.985192061818642550e-05 -1.962591948041406020e+00
1.162619989167475026e-01 2.008673138076166875e-02 6.600055012105022767e-01 9.706778601743923929e-01 2.451845627838371566e+00 1.001807184430954401e+00 1.104044422892541260e-04 -1.638615504078776874e+00
